workerid,proliferate.condition,adjective,adjectivePair,desired,entityGender,entityName,item,listenerGender,listenerName,negation,polarity,responseHonest,responsePositive,responseState,responseValue,sentence,slide_number_in_experiment,speakerGender,speakerName,state,stimulusType,targetType,value,catch_trials,subject_information.age,subject_information.asses,subject_information.comments,subject_information.education,subject_information.enjoyment,subject_information.fairprice,subject_information.gender,subject_information.language,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error
256,condition1,boring,entertaining-boring,,,,cartoon,M,Bruce,0,negative,2,5,94,54,"""It's boring.""",13,F,Caroline,positive,control,listener,,[],48,Yes,,1,1,1,Male,english,Chrome,Windows,1080,1920,8.164916666666667,
256,condition1,tasty,tasty-gross,,,,cookie,M,Nathaniel,0,positive,0,98,0,96,"""It's tasty.""",14,F,Sarah,negative,control,listener,,[],48,Yes,,1,1,1,Male,english,Chrome,Windows,1080,1920,8.164916666666667,
256,condition1,boring,entertaining-boring,,,,film,M,Eric,0,negative,99,0,0,0,"""It's boring.""",15,F,Lucy,negative,control,listener,,[],48,Yes,,1,1,1,Male,english,Chrome,Windows,1080,1920,8.164916666666667,
256,condition1,entertaining,entertaining-boring,,,,clip,F,Emily,0,positive,0,95,2,94,"""It's entertaining.""",16,M,George,negative,control,listener,,[],48,Yes,,1,1,1,Male,english,Chrome,Windows,1080,1920,8.164916666666667,
256,condition1,good,good-bad,bad,F,Deborah,presentation,,,0,positive,38,12,89,4,"""Her presentation was good.""",17,M,Patrick,,main_stimulus,human,flipped,[],48,Yes,,1,1,1,Male,english,Chrome,Windows,1080,1920,8.164916666666667,
256,condition1,tasty,tasty-gross,,,,cupcake,M,Paul,0,positive,80,81,97,97,"""It's tasty.""",18,F,Dora,positive,control,listener,,[],48,Yes,,1,1,1,Male,english,Chrome,Windows,1080,1920,8.164916666666667,
256,condition1,slow,fast-slow,fast,,,zebra,,,0,negative,87,13,7,97,"""The zebra was slow.""",19,F,Linda,,main_stimulus,thing,normal,[],48,Yes,,1,1,1,Male,english,Chrome,Windows,1080,1920,8.164916666666667,
256,condition1,entertaining,entertaining-boring,,,,story,F,Samantha,0,positive,92,79,88,96,"""It's entertaining.""",20,M,Mark,positive,control,listener,,[],48,Yes,,1,1,1,Male,english,Chrome,Windows,1080,1920,8.164916666666667,
281,condition1,quiet,talkative-quiet,quiet,,,date,,,1,negative,61,31,73,32,"""My date wasn't quiet.""",2,F,Jane,,example1,human,flipped,[],29,Yes,,3,1,1,Male,English,Chrome,Mac,1050,1680,8.50265,
281,condition1,talkative,talkative-quiet,talkative,,,date,,,0,positive,67,47,80,83,"""My date was talkative.""",3,M,Tom,,example2,human,normal,[],29,Yes,,3,1,1,Male,English,Chrome,Mac,1050,1680,8.50265,
281,condition1,entertaining,entertaining-boring,,,,clip,F,Emily,0,positive,0,76,19,69,"""It's entertaining.""",5,M,George,negative,control,listener,,[],29,Yes,,3,1,1,Male,English,Chrome,Mac,1050,1680,8.50265,
281,condition1,slow,fast-slow,fast,,,zebra,,,0,negative,54,32,17,93,"""The zebra was slow.""",6,M,Frank,,main_stimulus,thing,normal,[],29,Yes,,3,1,1,Male,English,Chrome,Mac,1050,1680,8.50265,
281,condition1,short,long-short,long,,,trail,,,1,negative,53,66,62,86,"""The trail wasn't short.""",7,M,Nicholas,,main_stimulus,thing,normal,[],29,Yes,,3,1,1,Male,English,Chrome,Mac,1050,1680,8.50265,
281,condition1,tasty,tasty-gross,,,,cookie,M,Nathaniel,0,positive,0,96,0,82,"""It's tasty.""",8,F,Sarah,negative,control,listener,,[],29,Yes,,3,1,1,Male,English,Chrome,Mac,1050,1680,8.50265,
281,condition1,entertaining,entertaining-boring,,,,story,F,Samantha,0,positive,94,95,97,95,"""It's entertaining.""",9,M,Mark,positive,control,listener,,[],29,Yes,,3,1,1,Male,English,Chrome,Mac,1050,1680,8.50265,
281,condition1,gross,tasty-gross,,,,bread,F,Penny,0,negative,5,4,89,30,"""It's gross.""",10,M,Robert,positive,control,listener,,[],29,Yes,,3,1,1,Male,English,Chrome,Mac,1050,1680,8.50265,
281,condition1,big,big-small,small,,,succulent,,,1,positive,45,64,22,18,"""The succulent wasn't big.""",11,F,Emily,,main_stimulus,thing,flipped,[],29,Yes,,3,1,1,Male,English,Chrome,Mac,1050,1680,8.50265,
281,condition1,bad,good-bad,good,M,William,presentation,,,1,negative,65,80,54,85,"""His presentation wasn't bad.""",12,F,Amanda,,main_stimulus,human,normal,[],29,Yes,,3,1,1,Male,English,Chrome,Mac,1050,1680,8.50265,
281,condition1,gross,tasty-gross,,,,scone,F,Christina,0,negative,93,6,0,50,"""It's gross.""",13,M,Ethan,negative,control,listener,,[],29,Yes,,3,1,1,Male,English,Chrome,Mac,1050,1680,8.50265,
281,condition1,boring,entertaining-boring,,,,film,M,Eric,0,negative,81,14,1,74,"""It's boring.""",14,F,Lucy,negative,control,listener,,[],29,Yes,,3,1,1,Male,English,Chrome,Mac,1050,1680,8.50265,
281,condition1,long,long-short,short,M,James,speech,,,1,positive,71,50,31,17,"""His speech wasn't long.""",15,F,Ruth,,main_stimulus,human,flipped,[],29,Yes,,3,1,1,Male,English,Chrome,Mac,1050,1680,8.50265,
281,condition1,boring,entertaining-boring,,,,cartoon,M,Bruce,0,negative,2,6,93,34,"""It's boring.""",16,F,Caroline,positive,control,listener,,[],29,Yes,,3,1,1,Male,English,Chrome,Mac,1050,1680,8.50265,
281,condition1,tasty,tasty-gross,,,,cupcake,M,Paul,0,positive,86,100,93,85,"""It's tasty.""",17,F,Dora,positive,control,listener,,[],29,Yes,,3,1,1,Male,English,Chrome,Mac,1050,1680,8.50265,
281,condition1,fast,fast-slow,slow,,,zebra,,,0,positive,78,53,79,5,"""The zebra was fast.""",18,F,Christina,,main_stimulus,thing,flipped,[],29,Yes,,3,1,1,Male,English,Chrome,Mac,1050,1680,8.50265,
281,condition1,small,big-small,big,M,Joshua,party,,,0,negative,52,28,28,92,"""His party was small.""",19,F,Deborah,,main_stimulus,human,normal,[],29,Yes,,3,1,1,Male,English,Chrome,Mac,1050,1680,8.50265,
281,condition1,good,good-bad,bad,F,Emma,presentation,,,0,positive,50,24,85,1,"""Her presentation was good.""",20,M,Larry,,main_stimulus,human,flipped,[],29,Yes,,3,1,1,Male,English,Chrome,Mac,1050,1680,8.50265,
250,condition1,quiet,talkative-quiet,quiet,,,date,,,1,negative,100,100,100,0,"""My date wasn't quiet.""",2,F,Jane,,example1,human,flipped,[],70,Yes,,3,1,1,Male,English,Firefox,Windows,1080,1920,36.655483333333336,
250,condition1,talkative,talkative-quiet,talkative,,,date,,,0,positive,100,100,100,100,"""My date was talkative.""",3,M,Tom,,example2,human,normal,[],70,Yes,,3,1,1,Male,English,Firefox,Windows,1080,1920,36.655483333333336,
250,condition1,bad,good-bad,bad,,,weather,,,1,negative,72,35,75,0,"""The weather wasn't bad.""",5,M,Jacob,,main_stimulus,thing,flipped,[],70,Yes,,3,1,1,Male,English,Firefox,Windows,1080,1920,36.655483333333336,
250,condition1,good,good-bad,bad,M,Raymond,presentation,,,1,positive,80,86,18,5,"""His presentation wasn't good.""",6,F,Deborah,,main_stimulus,human,flipped,[],70,Yes,,3,1,1,Male,English,Firefox,Windows,1080,1920,36.655483333333336,
250,condition1,tasty,tasty-gross,,,,cookie,M,Nathaniel,0,positive,61,33,0,82,"""It's tasty.""",7,F,Sarah,negative,control,listener,,[],70,Yes,,3,1,1,Male,English,Firefox,Windows,1080,1920,36.655483333333336,
250,condition1,gross,tasty-gross,,,,scone,F,Christina,0,negative,65,35,0,81,"""It's gross.""",8,M,Ethan,negative,control,listener,,[],70,Yes,,3,1,1,Male,English,Firefox,Windows,1080,1920,36.655483333333336,
250,condition1,boring,entertaining-boring,,,,film,M,Eric,0,negative,69,32,0,0,"""It's boring.""",9,F,Lucy,negative,control,listener,,[],70,Yes,,3,1,1,Male,English,Firefox,Windows,1080,1920,36.655483333333336,
250,condition1,entertaining,entertaining-boring,,,,clip,F,Emily,0,positive,42,65,24,88,"""It's entertaining.""",10,M,George,negative,control,listener,,[],70,Yes,,3,1,1,Male,English,Firefox,Windows,1080,1920,36.655483333333336,
250,condition1,boring,entertaining-boring,,,,cartoon,M,Bruce,0,negative,85,23,100,24,"""It's boring.""",11,F,Caroline,positive,control,listener,,[],70,Yes,,3,1,1,Male,English,Firefox,Windows,1080,1920,36.655483333333336,
250,condition1,long,long-short,short,,,trail,,,0,positive,67,68,82,23,"""The trail was long.""",12,M,Matthew,,main_stimulus,thing,flipped,[],70,Yes,,3,1,1,Male,English,Firefox,Windows,1080,1920,36.655483333333336,
250,condition1,big,big-small,big,F,Carolyn,party,,,1,positive,61,29,21,81,"""Her party wasn't big.""",13,M,Kevin,,main_stimulus,human,normal,[],70,Yes,,3,1,1,Male,English,Firefox,Windows,1080,1920,36.655483333333336,
250,condition1,gross,tasty-gross,,,,bread,F,Penny,0,negative,72,69,100,21,"""It's gross.""",14,M,Robert,positive,control,listener,,[],70,Yes,,3,1,1,Male,English,Firefox,Windows,1080,1920,36.655483333333336,
250,condition1,small,big-small,big,F,Rachel,party,,,0,negative,27,34,25,81,"""Her party was small.""",15,M,Kenneth,,main_stimulus,human,normal,[],70,Yes,,3,1,1,Male,English,Firefox,Windows,1080,1920,36.655483333333336,
250,condition1,entertaining,entertaining-boring,,,,story,F,Samantha,0,positive,80,88,100,81,"""It's entertaining.""",16,M,Mark,positive,control,listener,,[],70,Yes,,3,1,1,Male,English,Firefox,Windows,1080,1920,36.655483333333336,
250,condition1,short,long-short,long,,,trail,,,1,negative,74,30,87,86,"""The trail wasn't short.""",17,F,Michelle,,main_stimulus,thing,normal,[],70,Yes,,3,1,1,Male,English,Firefox,Windows,1080,1920,36.655483333333336,
250,condition1,tasty,tasty-gross,,,,cupcake,M,Paul,0,positive,79,89,83,85,"""It's tasty.""",18,F,Dora,positive,control,listener,,[],70,Yes,,3,1,1,Male,English,Firefox,Windows,1080,1920,36.655483333333336,
250,condition1,slow,fast-slow,fast,,,zebra,,,0,negative,69,80,22,100,"""The zebra was slow.""",19,M,Eric,,main_stimulus,thing,normal,[],70,Yes,,3,1,1,Male,English,Firefox,Windows,1080,1920,36.655483333333336,
250,condition1,fast,fast-slow,slow,M,George,driver,,,0,positive,70,75,80,0,"""His driving was fast.""",20,F,Stephanie,,main_stimulus,human,flipped,[],70,Yes,,3,1,1,Male,English,Firefox,Windows,1080,1920,36.655483333333336,
158,condition1,quiet,talkative-quiet,quiet,,,date,,,1,negative,45,44,100,0,"""My date wasn't quiet.""",2,F,Jane,,example1,human,flipped,[],57,Yes,,3,1,1,Male,ENGLISH,Safari,Mac,1080,2560,8.810716666666666,
158,condition1,talkative,talkative-quiet,talkative,,,date,,,0,positive,45,60,100,100,"""My date was talkative.""",3,M,Tom,,example2,human,normal,[],57,Yes,,3,1,1,Male,ENGLISH,Safari,Mac,1080,2560,8.810716666666666,
158,condition1,gross,tasty-gross,,,,bread,F,Penny,0,negative,14,30,80,75,"""It's gross.""",5,M,Robert,positive,control,listener,,[],57,Yes,,3,1,1,Male,ENGLISH,Safari,Mac,1080,2560,8.810716666666666,
158,condition1,boring,entertaining-boring,,,,cartoon,M,Bruce,0,negative,33,32,81,75,"""It's boring.""",6,F,Caroline,positive,control,listener,,[],57,Yes,,3,1,1,Male,ENGLISH,Safari,Mac,1080,2560,8.810716666666666,
158,condition1,tasty,tasty-gross,,,,cupcake,M,Paul,0,positive,80,66,83,82,"""It's tasty.""",7,F,Dora,positive,control,listener,,[],57,Yes,,3,1,1,Male,ENGLISH,Safari,Mac,1080,2560,8.810716666666666,
158,condition1,gross,tasty-gross,,,,scone,F,Christina,0,negative,68,31,17,49,"""It's gross.""",8,M,Ethan,negative,control,listener,,[],57,Yes,,3,1,1,Male,ENGLISH,Safari,Mac,1080,2560,8.810716666666666,
158,condition1,good,good-bad,bad,,,weather,,,1,positive,73,46,17,0,"""The weather wasn't good.""",9,M,Jason,,main_stimulus,thing,flipped,[],57,Yes,,3,1,1,Male,ENGLISH,Safari,Mac,1080,2560,8.810716666666666,
158,condition1,fast,fast-slow,fast,,,zebra,,,0,positive,83,87,86,88,"""The zebra was fast.""",10,F,Julie,,main_stimulus,thing,normal,[],57,Yes,,3,1,1,Male,ENGLISH,Safari,Mac,1080,2560,8.810716666666666,
158,condition1,small,big-small,small,,,succulent,,,0,negative,64,80,10,18,"""The succulent was small.""",11,F,Mary,,main_stimulus,thing,flipped,[],57,Yes,,3,1,1,Male,ENGLISH,Safari,Mac,1080,2560,8.810716666666666,
158,condition1,bad,good-bad,good,M,Jack,presentation,,,0,negative,81,32,18,86,"""His presentation was bad.""",12,F,Heather,,main_stimulus,human,normal,[],57,Yes,,3,1,1,Male,ENGLISH,Safari,Mac,1080,2560,8.810716666666666,
158,condition1,long,long-short,short,F,Amy,speech,,,0,positive,42,31,86,13,"""Her speech was long.""",13,M,Ryan,,main_stimulus,human,flipped,[],57,Yes,,3,1,1,Male,ENGLISH,Safari,Mac,1080,2560,8.810716666666666,
158,condition1,entertaining,entertaining-boring,,,,story,F,Samantha,0,positive,75,75,71,77,"""It's entertaining.""",14,M,Mark,positive,control,listener,,[],57,Yes,,3,1,1,Male,ENGLISH,Safari,Mac,1080,2560,8.810716666666666,
158,condition1,big,big-small,big,F,Amanda,party,,,1,positive,33,21,18,89,"""Her party wasn't big.""",15,M,Eric,,main_stimulus,human,normal,[],57,Yes,,3,1,1,Male,ENGLISH,Safari,Mac,1080,2560,8.810716666666666,
158,condition1,boring,entertaining-boring,,,,film,M,Eric,0,negative,75,11,12,82,"""It's boring.""",16,F,Lucy,negative,control,listener,,[],57,Yes,,3,1,1,Male,ENGLISH,Safari,Mac,1080,2560,8.810716666666666,
158,condition1,short,long-short,long,,,trail,,,1,negative,79,46,87,84,"""The trail wasn't short.""",17,F,Catherine,,main_stimulus,thing,normal,[],57,Yes,,3,1,1,Male,ENGLISH,Safari,Mac,1080,2560,8.810716666666666,
158,condition1,tasty,tasty-gross,,,,cookie,M,Nathaniel,0,positive,81,13,16,89,"""It's tasty.""",18,F,Sarah,negative,control,listener,,[],57,Yes,,3,1,1,Male,ENGLISH,Safari,Mac,1080,2560,8.810716666666666,
158,condition1,slow,fast-slow,slow,M,Frank,driver,,,1,negative,48,24,89,9,"""His driving wasn't slow.""",19,F,Deborah,,main_stimulus,human,flipped,[],57,Yes,,3,1,1,Male,ENGLISH,Safari,Mac,1080,2560,8.810716666666666,
158,condition1,entertaining,entertaining-boring,,,,clip,F,Emily,0,positive,21,81,9,80,"""It's entertaining.""",20,M,George,negative,control,listener,,[],57,Yes,,3,1,1,Male,ENGLISH,Safari,Mac,1080,2560,8.810716666666666,
58,condition1,quiet,talkative-quiet,quiet,,,date,,,1,negative,82,50,87,2,"""My date wasn't quiet.""",2,F,Jane,,example1,human,flipped,[],26,Yes,,3,1,1,Male,Spanish,Chrome,Windows,1080,1920,13.817166666666669,
58,condition1,talkative,talkative-quiet,talkative,,,date,,,0,positive,85,60,89,92,"""My date was talkative.""",3,M,Tom,,example2,human,normal,[],26,Yes,,3,1,1,Male,Spanish,Chrome,Windows,1080,1920,13.817166666666669,
58,condition1,gross,tasty-gross,,,,scone,F,Christina,0,negative,88,31,5,93,"""It's gross.""",5,M,Ethan,negative,control,listener,,[],26,Yes,,3,1,1,Male,Spanish,Chrome,Windows,1080,1920,13.817166666666669,
58,condition1,short,long-short,short,,,trail,,,0,negative,78,47,12,11,"""The trail was short.""",6,M,Mark,,main_stimulus,thing,flipped,[],26,Yes,,3,1,1,Male,Spanish,Chrome,Windows,1080,1920,13.817166666666669,
58,condition1,entertaining,entertaining-boring,,,,story,F,Samantha,0,positive,76,47,86,77,"""It's entertaining.""",7,M,Mark,positive,control,listener,,[],26,Yes,,3,1,1,Male,Spanish,Chrome,Windows,1080,1920,13.817166666666669,
58,condition1,long,long-short,long,F,Virginia,speech,,,0,positive,66,54,84,90,"""Her speech was long.""",8,M,Jack,,main_stimulus,human,normal,[],26,Yes,,3,1,1,Male,Spanish,Chrome,Windows,1080,1920,13.817166666666669,
58,condition1,slow,fast-slow,fast,,,zebra,,,0,negative,80,23,17,87,"""The zebra was slow.""",9,M,Justin,,main_stimulus,thing,normal,[],26,Yes,,3,1,1,Male,Spanish,Chrome,Windows,1080,1920,13.817166666666669,
58,condition1,good,good-bad,good,,,weather,,,1,positive,66,22,15,82,"""The weather wasn't good.""",10,F,Michelle,,main_stimulus,thing,normal,[],26,Yes,,3,1,1,Male,Spanish,Chrome,Windows,1080,1920,13.817166666666669,
58,condition1,entertaining,entertaining-boring,,,,clip,F,Emily,0,positive,22,75,19,60,"""It's entertaining.""",11,M,George,negative,control,listener,,[],26,Yes,,3,1,1,Male,Spanish,Chrome,Windows,1080,1920,13.817166666666669,
58,condition1,big,big-small,small,M,David,party,,,1,positive,50,51,20,17,"""His party wasn't big.""",12,F,Catherine,,main_stimulus,human,flipped,[],26,Yes,,3,1,1,Male,Spanish,Chrome,Windows,1080,1920,13.817166666666669,
58,condition1,gross,tasty-gross,,,,bread,F,Penny,0,negative,6,8,88,11,"""It's gross.""",13,M,Robert,positive,control,listener,,[],26,Yes,,3,1,1,Male,Spanish,Chrome,Windows,1080,1920,13.817166666666669,
58,condition1,boring,entertaining-boring,,,,film,M,Eric,0,negative,76,8,10,64,"""It's boring.""",14,F,Lucy,negative,control,listener,,[],26,Yes,,3,1,1,Male,Spanish,Chrome,Windows,1080,1920,13.817166666666669,
58,condition1,tasty,tasty-gross,,,,cookie,M,Nathaniel,0,positive,8,87,7,80,"""It's tasty.""",15,F,Sarah,negative,control,listener,,[],26,Yes,,3,1,1,Male,Spanish,Chrome,Windows,1080,1920,13.817166666666669,
58,condition1,boring,entertaining-boring,,,,cartoon,M,Bruce,0,negative,12,9,89,7,"""It's boring.""",16,F,Caroline,positive,control,listener,,[],26,Yes,,3,1,1,Male,Spanish,Chrome,Windows,1080,1920,13.817166666666669,
58,condition1,fast,fast-slow,slow,,,zebra,,,1,positive,54,52,10,10,"""The zebra wasn't fast.""",17,F,Samantha,,main_stimulus,thing,flipped,[],26,Yes,,3,1,1,Male,Spanish,Chrome,Windows,1080,1920,13.817166666666669,
58,condition1,tasty,tasty-gross,,,,cupcake,M,Paul,0,positive,78,63,83,85,"""It's tasty.""",18,F,Dora,positive,control,listener,,[],26,Yes,,3,1,1,Male,Spanish,Chrome,Windows,1080,1920,13.817166666666669,
58,condition1,small,big-small,big,M,Robert,party,,,1,negative,53,48,12,86,"""His party wasn't small.""",19,F,Amy,,main_stimulus,human,normal,[],26,Yes,,3,1,1,Male,Spanish,Chrome,Windows,1080,1920,13.817166666666669,
58,condition1,bad,good-bad,bad,F,Emma,presentation,,,0,negative,2,1,82,2,"""Her presentation was bad.""",20,M,Timothy,,main_stimulus,human,flipped,[],26,Yes,,3,1,1,Male,Spanish,Chrome,Windows,1080,1920,13.817166666666669,
146,condition1,quiet,talkative-quiet,quiet,,,date,,,1,negative,100,48,100,0,"""My date wasn't quiet.""",2,F,Jane,,example1,human,flipped,[],36,Yes,I would be willing to do similar experiments more oten.,2,2,1,Female,English,Chrome,Linux,853,1517,6.346216666666667,
146,condition1,talkative,talkative-quiet,talkative,,,date,,,0,positive,100,49,100,100,"""My date was talkative.""",3,M,Tom,,example2,human,normal,[],36,Yes,I would be willing to do similar experiments more oten.,2,2,1,Female,English,Chrome,Linux,853,1517,6.346216666666667,
146,condition1,small,big-small,big,,,succulent,,,1,negative,100,48,100,100,"""The succulent wasn't small.""",5,F,Heather,,main_stimulus,thing,normal,[],36,Yes,I would be willing to do similar experiments more oten.,2,2,1,Female,English,Chrome,Linux,853,1517,6.346216666666667,
146,condition1,fast,fast-slow,fast,,,zebra,,,0,positive,100,47,100,100,"""The zebra was fast.""",6,F,Lisa,,main_stimulus,thing,normal,[],36,Yes,I would be willing to do similar experiments more oten.,2,2,1,Female,English,Chrome,Linux,853,1517,6.346216666666667,
146,condition1,gross,tasty-gross,,,,scone,F,Christina,0,negative,100,0,0,100,"""It's gross.""",7,M,Ethan,negative,control,listener,,[],36,Yes,I would be willing to do similar experiments more oten.,2,2,1,Female,English,Chrome,Linux,853,1517,6.346216666666667,
146,condition1,short,long-short,short,,,trail,,,0,negative,100,52,0,0,"""The trail was short.""",8,M,Matthew,,main_stimulus,thing,flipped,[],36,Yes,I would be willing to do similar experiments more oten.,2,2,1,Female,English,Chrome,Linux,853,1517,6.346216666666667,
146,condition1,bad,good-bad,bad,F,Samantha,presentation,,,0,negative,100,0,0,0,"""Her presentation was bad.""",9,M,Raymond,,main_stimulus,human,flipped,[],36,Yes,I would be willing to do similar experiments more oten.,2,2,1,Female,English,Chrome,Linux,853,1517,6.346216666666667,
146,condition1,entertaining,entertaining-boring,,,,clip,F,Emily,0,positive,0,100,0,100,"""It's entertaining.""",10,M,George,negative,control,listener,,[],36,Yes,I would be willing to do similar experiments more oten.,2,2,1,Female,English,Chrome,Linux,853,1517,6.346216666666667,
146,condition1,long,long-short,long,F,Ruth,speech,,,0,positive,100,50,100,100,"""Her speech was long.""",11,M,Eric,,main_stimulus,human,normal,[],36,Yes,I would be willing to do similar experiments more oten.,2,2,1,Female,English,Chrome,Linux,853,1517,6.346216666666667,
146,condition1,boring,entertaining-boring,,,,cartoon,M,Bruce,0,negative,0,0,100,54,"""It's boring.""",12,F,Caroline,positive,control,listener,,[],36,Yes,I would be willing to do similar experiments more oten.,2,2,1,Female,English,Chrome,Linux,853,1517,6.346216666666667,
146,condition1,tasty,tasty-gross,,,,cupcake,M,Paul,0,positive,68,100,100,100,"""It's tasty.""",13,F,Dora,positive,control,listener,,[],36,Yes,I would be willing to do similar experiments more oten.,2,2,1,Female,English,Chrome,Linux,853,1517,6.346216666666667,
146,condition1,slow,fast-slow,slow,,,zebra,,,1,negative,51,51,100,0,"""The zebra wasn't slow.""",14,F,Rebecca,,main_stimulus,thing,flipped,[],36,Yes,I would be willing to do similar experiments more oten.,2,2,1,Female,English,Chrome,Linux,853,1517,6.346216666666667,
146,condition1,boring,entertaining-boring,,,,film,M,Eric,0,negative,100,0,0,100,"""It's boring.""",15,F,Lucy,negative,control,listener,,[],36,Yes,I would be willing to do similar experiments more oten.,2,2,1,Female,English,Chrome,Linux,853,1517,6.346216666666667,
146,condition1,good,good-bad,good,F,Sandra,presentation,,,1,positive,100,0,0,100,"""Her presentation wasn't good.""",16,M,Samuel,,main_stimulus,human,normal,[],36,Yes,I would be willing to do similar experiments more oten.,2,2,1,Female,English,Chrome,Linux,853,1517,6.346216666666667,
146,condition1,entertaining,entertaining-boring,,,,story,F,Samantha,0,positive,100,50,100,100,"""It's entertaining.""",17,M,Mark,positive,control,listener,,[],36,Yes,I would be willing to do similar experiments more oten.,2,2,1,Female,English,Chrome,Linux,853,1517,6.346216666666667,
146,condition1,big,big-small,small,F,Jessica,party,,,1,positive,75,49,0,0,"""Her party wasn't big.""",18,M,Edward,,main_stimulus,human,flipped,[],36,Yes,I would be willing to do similar experiments more oten.,2,2,1,Female,English,Chrome,Linux,853,1517,6.346216666666667,
146,condition1,gross,tasty-gross,,,,bread,F,Penny,0,negative,0,0,100,0,"""It's gross.""",19,M,Robert,positive,control,listener,,[],36,Yes,I would be willing to do similar experiments more oten.,2,2,1,Female,English,Chrome,Linux,853,1517,6.346216666666667,
146,condition1,tasty,tasty-gross,,,,cookie,M,Nathaniel,0,positive,0,100,0,100,"""It's tasty.""",20,F,Sarah,negative,control,listener,,[],36,Yes,I would be willing to do similar experiments more oten.,2,2,1,Female,English,Chrome,Linux,853,1517,6.346216666666667,
269,condition1,quiet,talkative-quiet,quiet,,,date,,,1,negative,100,48,93,0,"""My date wasn't quiet.""",2,F,Jane,,example1,human,flipped,[],46,Yes,,2,1,1,Female,English,Chrome,Mac,900,1440,8.236566666666667,
269,condition1,talkative,talkative-quiet,talkative,,,date,,,0,positive,100,48,100,100,"""My date was talkative.""",3,M,Tom,,example2,human,normal,[],46,Yes,,2,1,1,Female,English,Chrome,Mac,900,1440,8.236566666666667,
269,condition1,entertaining,entertaining-boring,,,,story,F,Samantha,0,positive,100,100,100,100,"""It's entertaining.""",5,M,Mark,positive,control,listener,,[],46,Yes,,2,1,1,Female,English,Chrome,Mac,900,1440,8.236566666666667,
269,condition1,fast,fast-slow,fast,F,Michelle,driver,,,0,positive,100,47,78,100,"""Her driving was fast.""",6,M,Justin,,main_stimulus,human,normal,[],46,Yes,,2,1,1,Female,English,Chrome,Mac,900,1440,8.236566666666667,
269,condition1,good,good-bad,bad,M,William,presentation,,,0,positive,100,0,90,0,"""His presentation was good.""",7,F,Angela,,main_stimulus,human,flipped,[],46,Yes,,2,1,1,Female,English,Chrome,Mac,900,1440,8.236566666666667,
269,condition1,bad,good-bad,bad,,,weather,,,0,negative,100,7,14,9,"""The weather was bad.""",8,F,Lisa,,main_stimulus,thing,flipped,[],46,Yes,,2,1,1,Female,English,Chrome,Mac,900,1440,8.236566666666667,
269,condition1,boring,entertaining-boring,,,,cartoon,M,Bruce,0,negative,100,0,100,100,"""It's boring.""",9,F,Caroline,positive,control,listener,,[],46,Yes,,2,1,1,Female,English,Chrome,Mac,900,1440,8.236566666666667,
269,condition1,boring,entertaining-boring,,,,film,M,Eric,0,negative,100,0,0,86,"""It's boring.""",10,F,Lucy,negative,control,listener,,[],46,Yes,,2,1,1,Female,English,Chrome,Mac,900,1440,8.236566666666667,
269,condition1,entertaining,entertaining-boring,,,,clip,F,Emily,0,positive,0,100,0,100,"""It's entertaining.""",11,M,George,negative,control,listener,,[],46,Yes,,2,1,1,Female,English,Chrome,Mac,900,1440,8.236566666666667,
269,condition1,long,long-short,short,F,Jennifer,speech,,,1,positive,100,48,3,0,"""Her speech wasn't long.""",12,M,Ryan,,main_stimulus,human,flipped,[],46,Yes,,2,1,1,Female,English,Chrome,Mac,900,1440,8.236566666666667,
269,condition1,short,long-short,long,,,trail,,,0,negative,100,49,0,100,"""The trail was short.""",13,F,Kimberly,,main_stimulus,thing,normal,[],46,Yes,,2,1,1,Female,English,Chrome,Mac,900,1440,8.236566666666667,
269,condition1,big,big-small,small,,,succulent,,,1,positive,100,46,0,0,"""The succulent wasn't big.""",14,F,Betty,,main_stimulus,thing,flipped,[],46,Yes,,2,1,1,Female,English,Chrome,Mac,900,1440,8.236566666666667,
269,condition1,gross,tasty-gross,,,,scone,F,Christina,0,negative,100,0,0,100,"""It's gross.""",15,M,Ethan,negative,control,listener,,[],46,Yes,,2,1,1,Female,English,Chrome,Mac,900,1440,8.236566666666667,
269,condition1,tasty,tasty-gross,,,,cupcake,M,Paul,0,positive,100,48,100,100,"""It's tasty.""",16,F,Dora,positive,control,listener,,[],46,Yes,,2,1,1,Female,English,Chrome,Mac,900,1440,8.236566666666667,
269,condition1,slow,fast-slow,fast,,,zebra,,,1,negative,93,48,49,100,"""The zebra wasn't slow.""",17,M,Joshua,,main_stimulus,thing,normal,[],46,Yes,,2,1,1,Female,English,Chrome,Mac,900,1440,8.236566666666667,
269,condition1,gross,tasty-gross,,,,bread,F,Penny,0,negative,0,0,100,47,"""It's gross.""",18,M,Robert,positive,control,listener,,[],46,Yes,,2,1,1,Female,English,Chrome,Mac,900,1440,8.236566666666667,
269,condition1,tasty,tasty-gross,,,,cookie,M,Nathaniel,0,positive,0,100,0,100,"""It's tasty.""",19,F,Sarah,negative,control,listener,,[],46,Yes,,2,1,1,Female,English,Chrome,Mac,900,1440,8.236566666666667,
269,condition1,small,big-small,big,F,Kathleen,party,,,1,negative,98,50,46,100,"""Her party wasn't small.""",20,M,Scott,,main_stimulus,human,normal,[],46,Yes,,2,1,1,Female,English,Chrome,Mac,900,1440,8.236566666666667,
